0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.529854996081188023e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.170129784552224272e-01,0.000000000000000000e+00,2.183863779518958048e-01,1.136760976737415385e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.289515769590288213e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.428999111321940706e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.577640239776629150e+00,1.418362471137321057e+00,1.899849019846790998e+00,2.753597844076674517e-01,2.693226650544360279e-01,1.129321111621712559e+00,4.610840015599049768e-01,7.559963211804907601e-01,1.445266705334215640e+00,3.227829902614072211e-01,1.134958092377107569e-01,8.428343092561326744e-01,8.740089491666593047e-02,3.210603596876710625e-02,5.998009761465490364e-01,6.830185011462874822e-01,6.422812269484855507e-01,1.098172469416694996e+00,7.898204663829054839e-01,2.881766532236739731e-01,5.734822554911210846e-01,4.394618229214545257e-01,1.824439849179971818e-01,5.345252589531842569e-01,8.032352824256222545e-01,6.693753574290990382e-01,8.813097830746393635e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.167134821191336880e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.774139940694894613e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.542225713198068338e+00,5.968722781041931880e-01,2.123289125682659595e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.107256641354988913e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.309030297860228842e+00,2.070374752291380016e+00,2.239189157512454731e+00,1.375928564071292159e+00,1.638011433308943277e+00,2.180087330209999674e+00,1.635602689376770336e+00,2.044037946275598205e+00,2.748545246527724029e+00,1.408960344423189071e+00,1.283539500701937452e+00,1.744119372841969495e+00,6.959099720737550454e-01,9.455455920476384390e-01,1.590497800653432714e+00,9.269866213191780835e-01,1.276014860459574241e+00,1.994019491211032946e+00,1.022714694343924036e+00,8.296817309385515760e-01,1.151711918075215779e+00,2.912195151032656582e-01,3.827314384954422777e-01,1.010276487760333408e+00,4.360256044541593878e-01,5.885575336813565483e-01,1.229234815233430256e+00
0.000000000000000000e+00,5.742483965691253189e+00,5.075279981839678101e+00,6.546781763037683000e+00,1.918709790026161821e-01,0.000000000000000000e+00,1.385685615982374941e+00,6.361062067225534689e-01,3.069390842561189325e-01,1.248398515198733572e+00,4.071453185715656176e+00,3.363427152539618881e+00,4.942936966442862179e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.153053907185964455e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.973895100290070648e+00,2.838911010207453955e+00,4.612399877929598269e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.547029118781216628e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.972995022977832136e-01,2.893307252812754582e-01,1.480073111670866970e+00,5.653551466819591864e-01,3.235448360663272238e-01,1.475778968921770185e+00,9.108691742385327528e-01,1.143464993753707359e+00,2.438390359133626450e+00,7.481201467462431642e-01,0.000000000000000000e+00,5.379784324458114497e-01,4.560268826708659406e-01,2.012154586306192094e-01,9.024221806181061956e-01,6.872041317332592270e-01,8.258193761679109013e-01,1.533378580979805506e+00,4.102019705384273296e-01,0.000000000000000000e+00,2.482204405261684288e-01,3.497957366204269003e-01,0.000000000000000000e+00,5.824571155668855083e-01,6.473417368425908869e-01,4.534418064752396282e-01,1.119411464482641172e+00,3.575750413432774444e+00,3.224512369324100902e+00,3.758587754938475189e+00,2.654661880259104656e+00,2.906907443799101376e+00,3.839836236329651431e+00,2.968057438161667783e+00,3.501584611290305293e+00,4.336877325278742923e+00,2.700006400007135543e+00,2.527812293069872762e+00,3.109695198445512787e+00,2.025764950307738399e+00,2.330157389758983566e+00,3.286907992881062057e+00,2.388301823297688919e+00,2.980347570857358797e+00,3.742116512995901090e+00,2.337396055240746229e+00,2.176530165895336211e+00,2.792627182056028001e+00,1.759320118219662055e+00,1.936106776351865788e+00,2.824725305679640197e+00,2.115661624953281805e+00,2.504894750496053479e+00,3.398709429920589997e+00
0.000000000000000000e+00,5.991419908286433227e+00,4.662760824505871149e+00,7.379051961176927854e+00,4.827198572521232300e+00,4.109468613180153440e+00,5.773664257276889700e+00,4.219184582103839176e+00,4.289273265821461401e+00,5.568489235063726284e+00,6.543339892895277288e+00,3.950824962488263647e+00,5.567130572367117836e+00,4.244320972326112162e+00,3.831504536881483070e+00,5.766371335714064905e+00,3.583219667259052610e+00,2.870917576694273166e+00,3.682226842183017101e+00,6.029676097110646005e+00,4.089947727347854389e+00,3.789213052028243212e+00,5.215862009212847816e+00,4.286085721059036402e+00,6.388312183939202527e+00,1.769659292667145278e+00,1.240746147098868990e+00,1.763666256379777142e+00,2.247345655032192191e+00,1.900997440229281743e+00,4.200518229548276139e+00,2.512116460952484420e+00,2.471773673677407857e+00,4.168413323914530899e+00,3.480919826415604490e+00,3.878838446268473739e+00,5.374142822362631300e+00,2.286274393194575705e+00,1.358346202801957725e+00,2.564526704923890676e+00,2.159663306695014384e+00,1.923963587209052584e+00,3.007549083165075299e+00,2.930075920747834850e+00,3.074975827905565673e+00,4.013594726937551371e+00,2.174471825820025295e+00,1.379898300669035738e+00,2.346607155336136952e+00,2.232361933978749935e+00,1.835514871726866115e+00,2.813285184920595761e+00,2.733581871504680016e+00,2.644436869648857602e+00,3.526448590772243374e+00,6.194830477530041790e+00,5.991349827515061399e+00,5.727418860516216625e+00,3.992536585475147337e+00,5.124673361637001712e+00,5.916891268601858656e+00,4.101839982115753180e+00,5.185867439065431128e+00,6.292176059971465563e+00,5.073357281967023624e+00,4.699900242328212130e+00,4.758912773163918253e+00,3.387712400490223263e+00,4.222971204427996561e+00,4.832146048913124048e+00,3.439049956525622065e+00,4.438444709027846713e+00,5.169297857975931443e+00,4.237002053057778106e+00,4.142545606932935165e+00,4.484887914417393873e+00,3.368463925398259562e+00,3.945301015235082254e+00,4.325396512458901555e+00,3.553724705191421140e+00,4.269990880678833811e+00,4.685781227566704565e+00
0.000000000000000000e+00,5.638263685645195089e+00,4.811796627509599134e+00,6.909089178018139599e+00,7.199342256677478957e+00,6.179532523340445671e+00,8.684076869979637792e+00,7.535913638706419171e+00,7.944086092712599800e+00,9.951132695053756194e+00,5.695575062272585143e+00,4.238820762108395535e+00,6.847554869748047501e+00,8.021640639251433669e+00,6.652920221616307472e+00,8.794173761805783585e+00,7.348365625995963768e+00,6.942635260805109176e+00,8.427401523487887403e+00,7.186742412185722628e+00,6.706207605564891594e+00,4.979980305788322070e+00,1.023036613758228697e+01,9.016577350426352666e+00,9.082058223426235699e+00,6.384365054041902354e+00,6.501387508548678973e+00,8.114524224192972923e+00,4.605502573624520757e+00,3.412531166571275865e+00,5.073965402208933106e+00,3.775745110239486113e+00,3.358531671558745657e+00,4.872378063356030964e+00,4.637465057045476513e+00,4.565171089699665785e+00,6.081659074443684254e+00,3.872235029069152290e+00,2.753419251143176982e+00,4.429411071530931387e+00,3.966716342564481579e+00,3.517279313072671609e+00,4.668540227474054838e+00,4.890817218572144576e+00,4.791597540664018773e+00,5.688195104913055467e+00,4.177298887523546611e+00,3.344136855051836221e+00,4.697184047270018148e+00,4.841490528541127603e+00,4.354346653045863214e+00,5.373668081653334205e+00,5.793770656650655049e+00,5.632781560787832653e+00,6.359011639495379065e+00,7.817745156283329777e+00,6.887208152659620275e+00,5.963861210111722322e+00,6.319191067000529571e+00,6.178748070835083261e+00,6.409557961015281968e+00,5.824982597616912727e+00,6.509958839021540378e+00,7.284083473287057409e+00,6.771245952403607937e+00,5.920732147007078616e+00,5.253759881835041945e+00,5.188003772257269830e+00,5.043405664550449252e+00,5.535693694731455672e+00,4.840477748361292853e+00,5.502015362746896621e+00,6.110879365100936766e+00,6.384487130224292706e+00,5.413805147954381169e+00,5.348366662517828551e+00,4.874079217564347033e+00,4.791718486511387987e+00,5.369103788833946567e+00,5.232594358545535229e+00,5.310275502606848441e+00,5.986265580585491186e+00
0.000000000000000000e+00,3.784926821624301496e+00,2.059862636585509943e+00,7.155262581819219037e+00,4.557908687182438356e+00,4.641048219065649683e+00,7.815928142735244499e+00,4.181394091308747285e+00,5.117689021535220206e+00,8.225199282382941846e+00,1.851487635924677910e+00,0.000000000000000000e+00,7.578904235770850484e+00,4.509225157779016335e+00,4.128722739947227716e+00,7.777381457810343512e+00,5.092162665730310067e+00,3.946214325932968503e+00,5.427903816685490490e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.772394466599255924e-01,9.127246191773698669e+00,5.735786730685093815e+00,7.426018511681724554e+00,8.202363123930718203e+00,7.226633065451943949e+00,8.888775455980969298e+00,5.695304912202294290e+00,4.686352046752882750e+00,6.180614253956630222e+00,5.276878624042801391e+00,4.509415054062735351e+00,5.685001908475519450e+00,5.614380836962471477e+00,5.214834534677724953e+00,7.027035116238002033e+00,5.577895883117946596e+00,3.912656939795777777e+00,5.073539265905587570e+00,4.951221191820101453e+00,3.913322707123816357e+00,5.324932556838893660e+00,5.401829248394844463e+00,5.260945421570764502e+00,6.551967740119246209e+00,5.327551543085183638e+00,4.051070984596488955e+00,5.837902326919933493e+00,5.751753843207795036e+00,5.217854789856874120e+00,6.580533566798681733e+00,6.924010730645364653e+00,6.786125682635013590e+00,7.717574301454075858e+00,8.099470987535669408e+00,7.294066592202567811e+00,6.707673650088602280e+00,7.018546300221756518e+00,6.781520697754828575e+00,6.802251042060813546e+00,6.836824599382905099e+00,7.346444056458332206e+00,7.923291884477865032e+00,6.755596464022127101e+00,5.997851514562390740e+00,5.700833380795564231e+00,5.806372761812456318e+00,5.677410578466850488e+00,5.805263903155739591e+00,5.688122763471638699e+00,6.409285550274947063e+00,6.645697380824854505e+00,6.310202642904499726e+00,5.406280507712017958e+00,5.843174209463178670e+00,5.862895164594394970e+00,5.492829130021992690e+00,5.685014342160763512e+00,6.268886637175363319e+00,6.340249208462934050e+00,6.656772403371748581e+00
